Source,Target,Weight
A3THUA1MU3ZJY8,684836009,5
A3THUA1MU3ZJY8,B0006LCHNQ,5
A3THUA1MU3ZJY8,B00076YWJM,5
A3TJSMN9UO0XMT,B000068DBB,4
A3TJSMN9UO0XMT,B00008OE6I,5
A3TJSMN9UO0XMT,B00006HYKM,4
A3TJSMN9UO0XMT,B00005B8HO,4
A3TJSMN9UO0XMT,385497911,4
A3TJSMN9UO0XMT,721658326,5
A3TJSMN9UO0XMT,721658326,5
A3TJSMN9UO0XMT,B00006AMSI,5
A3TJSMN9UO0XMT,B0000691IO,4
A3TJSMN9UO0XMT,721682561,4
A3TJSMN9UO0XMT,443072205,5
A3TJSMN9UO0XMT,B000063SAS,4
A3TJSMN9UO0XMT,1893357104,3
A3TJSMN9UO0XMT,1893357104,3
A3TJSMN9UO0XMT,721677282,5
A3TJSMN9UO0XMT,B00007JDRV,3
A3TK5TSBYTCRYD,B00003TL7P,4
A3TK5TSBYTCRYD,B00009ENC6,5
A3TK5TSBYTCRYD,B00004D3EU,2
A3TK5TSBYTCRYD,B00005BX8Z,5
A3TK5TSBYTCRYD,B00006FWVN,5
A3TK5TSBYTCRYD,B0000936LR,5
A3TK5TSBYTCRYD,B000099Z9K,2
A3TK5TSBYTCRYD,1577311043,5
A3TK5TSBYTCRYD,385315279,4
A3TK5TSBYTCRYD,262570068,5
A3TK5TSBYTCRYD,679446761,5
A3TK5TSBYTCRYD,449223841,5
A3TK5TSBYTCRYD,B00005NFHB,4
A3TK5TSBYTCRYD,6305150109,5
A3TK5TSBYTCRYD,875420281,5
A3TK5TSBYTCRYD,B0000A9XYV,5
A3TK5TSBYTCRYD,B00006966I,5
A3TK5TSBYTCRYD,B000056J63,5
A3TRPVAGT3NWBS,067972477X,5
A3TRPVAGT3NWBS,B00004TCTK,5
A3TRPVAGT3NWBS,067973807X,4
A3TRPVAGT3NWBS,B000031KIM,5
A3TRPVAGT3NWBS,B00004VX9R,5
A3TRPVAGT3NWBS,B00000J434,5
A3TRPVAGT3NWBS,B00004Y7TC,3
A3TRPVAGT3NWBS,B00004SB92,5
A3TRPVAGT3NWBS,B00004YV85,5
A3TRPVAGT3NWBS,B00004TS16,5
A3TRPVAGT3NWBS,465067107,3
A3TRPVAGT3NWBS,471471402,2
A3TRPVAGT3NWBS,131014005,2
A3TRPVAGT3NWBS,131014005,2
A3TRPVAGT3NWBS,B00005O0IP,5
A3TRPVAGT3NWBS,B00004SABA,5
A3TRPVAGT3NWBS,B00005NVPW,4
A3TRPVAGT3NWBS,B000056B2L,4
A3TRPVAGT3NWBS,B000051TNA,4
A3TRPVAGT3NWBS,B0000503MO,5
A3TRPVAGT3NWBS,B00005068U,5
A3TRPVAGT3NWBS,B00004OCN3,3
A3TRPVAGT3NWBS,B00005KG4J,3
A3TRPVAGT3NWBS,B00005AW1F,4
A3TRPVAGT3NWBS,B00005M1V4,4
A3TRPVAGT3NWBS,B00005ML5A,3
A3TRPVAGT3NWBS,793125553,3
A3TRPVAGT3NWBS,226493636,2
A3TRPVAGT3NWBS,345342445,1
A3TRPVAGT3NWBS,375754946,3
A3TRPVAGT3NWBS,B00002JXBI,5
A3TRPVAGT3NWBS,679756973,4
A3TRPVAGT3NWBS,B00000K4LJ,1
A3TRPVAGT3NWBS,B00000JSGF,4
A3TRPVAGT3NWBS,B00001WROY,5
A3TRPVAGT3NWBS,679408371,4
A3TRPVAGT3NWBS,874475678,5
A3TRPVAGT3NWBS,B00000J4FS,5
A3TRPVAGT3NWBS,874476542,5
A3TRPVAGT3NWBS,375754946,3
A3TRPVAGT3NWBS,037575492X,3
A3TRPVAGT3NWBS,B00004XO1V,3
A3TRPVAGT3NWBS,393317552,4
A3TRPVAGT3NWBS,691024170,5
A3TRPVAGT3NWBS,B00004VWKH,5
A3TRPVAGT3NWBS,B00004TS0N,4
A3TRPVAGT3NWBS,B00000JF55,5
A3TRPVAGT3NWBS,393316041,5
A3TRPVAGT3NWBS,B00004VWM3,5
A3TRPVAGT3NWBS,B00004U9WR,5
A3TUZOJZM9008Y,B000067G3C,4
A3TUZOJZM9008Y,B000AQI1WS,1
A3TUZOJZM9008Y,B000BZISRQ,5
A3TUZOJZM9008Y,B0007LW22G,5
A3TUZOJZM9008Y,B000BNNGUC,5
A3TUZOJZM9008Y,B000AO1SN4,5
A3TUZOJZM9008Y,B00005JNS6,5
A3TUZOJZM9008Y,B000E1MXW8,4
A3TUZOJZM9008Y,B000BNJJAI,4
A3TUZOJZM9008Y,B000B8P8T4,4
A3TUZOJZM9008Y,B000BM67XG,4
A3TUZOJZM9008Y,B00005EB9Z,5
A3TUZOJZM9008Y,B0000A0MFJ,5
A3TUZOJZM9008Y,B0000CAVSC,5
A3TUZOJZM9008Y,B0000CAVS8,5
A3TUZOJZM9008Y,B0000CAV4Q,5
A3TUZOJZM9008Y,B0000AQS0F,5
A3TUZOJZM9008Y,B00006697Y,3
A3TUZOJZM9008Y,B00005BR6Q,3
A3TUZOJZM9008Y,B00005JM02,5
A3TUZOJZM9008Y,B00003CXC5,5
A3TUZOJZM9008Y,B0000BWVCM,5
A3TUZOJZM9008Y,B00005JKC3,3
A3TUZOJZM9008Y,B00005JLXE,4
A3TUZOJZM9008Y,B00005JLF1,5
A3TUZOJZM9008Y,B00005JLKB,5
A3TUZOJZM9008Y,B00009QW9L,5
A3TUZOJZM9008Y,B000068CT1,5
A3TUZOJZM9008Y,B00007M4JO,5
A3TUZOJZM9008Y,B00007M4JQ,5
A3TUZOJZM9008Y,B00007M4JP,5
A3TUZOJZM9008Y,B000068NS2,5
A3TUZOJZM9008Y,B0000798LL,5
A3TUZOJZM9008Y,B00006F7S2,5
A3TUZOJZM9008Y,B00006SFLV,5
A3TUZOJZM9008Y,B000088NEV,5
A3TUZOJZM9008Y,B00006UT8W,1
A3TUZOJZM9008Y,B00005N5S5,5
A3TUZOJZM9008Y,B000068CSM,5
A3TUZOJZM9008Y,B000068NS1,5
A3TUZOJZM9008Y,B00005JKDR,5
A3TUZOJZM9008Y,B00005N6K6,5
A3TUZOJZM9008Y,B00006IRH9,5
A3TUZOJZM9008Y,B000066EUQ,5
A3TUZOJZM9008Y,B000066EUD,5
A3TUZOJZM9008Y,B000066EUJ,5
A3TUZOJZM9008Y,B00005IA5U,4
A3TUZOJZM9008Y,B00005IBX3,4
A3TUZOJZM9008Y,B00005IBX4,4
A3TUZOJZM9008Y,B00005V5YP,5
A3TUZOJZM9008Y,B00005MA9X,5
A3TUZOJZM9008Y,B000063V0U,5
A3TUZOJZM9008Y,B00000J4M9,5
A3TUZOJZM9008Y,1903450349,1
A3TUZOJZM9008Y,B000063V0X,5
A3TUZOJZM9008Y,B00005RFAI,5
A3TUZOJZM9008Y,B00004XPPG,4
A3TUZOJZM9008Y,B00005RT35,5
A3TUZOJZM9008Y,B00005R1Q8,5
A3TUZOJZM9008Y,B000050XB9,5
A3TUZOJZM9008Y,B00005R81Y,5
A3TUZOJZM9008Y,B00005RI8Q,5
A3TUZOJZM9008Y,B00005NK3C,5
A3TUZOJZM9008Y,B00005NBJB,5
A3TUZOJZM9008Y,B000059GEJ,3
A3TUZOJZM9008Y,B00005EBCM,4
A3TUZOJZM9008Y,B00005B0S6,4
A3TUZOJZM9008Y,B00005OSX8,5
A3TUZOJZM9008Y,B00005BY4I,4
A3TUZOJZM9008Y,B00005BC7C,5
A3TUZOJZM9008Y,B00005B8UD,5
A3TUZOJZM9008Y,B000000WG8,5
A3TUZOJZM9008Y,B00000DCHC,5
A3TUZOJZM9008Y,B00000DCHD,5
A3TUZOJZM9008Y,B000002PTW,5
A3TUZOJZM9008Y,B00004SZBU,5
A3TUZOJZM9008Y,B000000OUU,5
A3TUZOJZM9008Y,6305842051,4
A3TUZOJZM9008Y,B000059XUK,1
A3TUZOJZM9008Y,B000059XUJ,3
A3TUZOJZM9008Y,B000059XUI,5
A3TUZOJZM9008Y,B000059Z8L,3
A3TUZOJZM9008Y,B000059Z8J,5
A3TUZOJZM9008Y,B000002HNV,5
A3TUZOJZM9008Y,B000002KN0,3
A3TUZOJZM9008Y,B000002KHW,5
A3TUZOJZM9008Y,B000002UWS,4
A3TUZOJZM9008Y,B000002UT4,4
A3TUZOJZM9008Y,1852309547,4
A3TUZOJZM9008Y,915801752,5
A3TUZOJZM9008Y,6304687850,4
A3TUZOJZM9008Y,B00002S9JO,4
A3TUZOJZM9008Y,816038473,5
A3TUZOJZM9008Y,B00004WJJ9,5
A3TUZOJZM9008Y,B0000060E4,5
A3TUZOJZM9008Y,B00004Y62W,5
A3TUZOJZM9008Y,B00004WGC4,5
A3TUZOJZM9008Y,767824571,5
A3TUZOJZM9008Y,312169337,5
A3TUZOJZM9008Y,B00005ATSQ,5
A3TUZOJZM9008Y,B00003CX3C,3
A3TUZOJZM9008Y,B00005ALB1,5
A3TUZOJZM9008Y,B000050IB5,3
A3TUZOJZM9008Y,B000050NQL,5
A3TUZOJZM9008Y,B00001RMCX,4
A3TUZOJZM9008Y,B00004YBVE,4
A3TUZOJZM9008Y,B000051YGP,5
A3TUZOJZM9008Y,B000050NQ7,5
A3TUZOJZM9008Y,B000BM67XQ,4
A3TUZOJZM9008Y,B000BW7QWW,5
A3TUZOJZM9008Y,B000A0GXGA,5
A3TUZOJZM9008Y,B000A0GXHE,5
A3TUZOJZM9008Y,B0009X76ZA,5
A3TUZOJZM9008Y,B0009NSDW0,4
A3TUZOJZM9008Y,B0006UEVTK,5
A3TUZOJZM9008Y,B000066JQU,5
A3TUZOJZM9008Y,B00007KDVI,5
A3TUZOJZM9008Y,B0006460RM,4
A3TUZOJZM9008Y,B000050B9N,5
A3TUZOJZM9008Y,B00004VX3T,5
A3TUZOJZM9008Y,B0000541AJ,4
A3TUZOJZM9008Y,B00004VVNB,3
A3TUZOJZM9008Y,B000042OL5,5
A3TUZOJZM9008Y,B00000JPU6,3
A3TUZOJZM9008Y,B00000JPU4,4
A3TUZOJZM9008Y,B00000JPU3,4
A3TUZOJZM9008Y,B000053VA3,5
A3TUZOJZM9008Y,B00003CX8J,4
A3TUZOJZM9008Y,B00004Y87O,4
A3TUZOJZM9008Y,B00004Y7TD,5
A3TUZOJZM9008Y,B00004Y7TC,5
A3TUZOJZM9008Y,B00004U9WQ,5
A3TUZOJZM9008Y,B000002BHX,5
A3TUZOJZM9008Y,B00004VXNP,2
A3TUZOJZM9008Y,201702762,5
A3TUZOJZM9008Y,B00004YNJL,5
A3TUZOJZM9008Y,B00000IRXW,4
A3TUZOJZM9008Y,B00000JIFL,4
A3TUZOJZM9008Y,B00004T1LQ,2
A3TUZOJZM9008Y,B00004RGIO,5
A3TUZOJZM9008Y,B00004TDN1,5
A3TUZOJZM9008Y,B00004TGFN,4
A3TUZOJZM9008Y,B00000DCHK,5
A3TUZOJZM9008Y,B00000DCHJ,5
A3TUZOJZM9008Y,B00000DCHE,5
A3TUZOJZM9008Y,B00004T0QB,4
A3TUZOJZM9008Y,B000002BVU,5
A3TUZOJZM9008Y,790736411,3
A3TUZOJZM9008Y,790729628,5
A3TUZOJZM9008Y,B00000IQW0,4
A3TUZOJZM9008Y,B0000025IQ,3
A3TUZOJZM9008Y,B0000025BL,5
A3TUZOJZM9008Y,B000003K9U,5
A3TUZOJZM9008Y,630413231X,5
A3TUZOJZM9008Y,6305181721,4
A3TUZOJZM9008Y,6305609721,5
A3TUZOJZM9008Y,6305127638,5
A3TUZOJZM9008Y,B00004WGC4,5
A3TUZOJZM9008Y,B00000IWFF,5
A3TUZOJZM9008Y,6305176299,5
A3TUZOJZM9008Y,6305286566,5
A3TUZOJZM9008Y,B000002G11,5
A3TUZOJZM9008Y,B00000I0FH,4
A3TUZOJZM9008Y,B000001SM9,5
A3TUZOJZM9008Y,B00000JIFE,5
A3TUZOJZM9008Y,B00000JIFG,3
A3TUZOJZM9008Y,B00000JIFK,4
A3TUZOJZM9008Y,B00004Y7E1,5
A3TUZOJZM9008Y,B00004Y7DZ,5
A3TUZOJZM9008Y,B000002ZCC,5
A3TUZOJZM9008Y,B00004VWG6,5
A3TUZOJZM9008Y,B000000OMF,4
A3TUZOJZM9008Y,B000000OQ7,5
A3TUZOJZM9008Y,B00003CXDV,5
A3TUZOJZM9008Y,B000002GIP,5
A3TUZOJZM9008Y,B00004T35M,3
A3TUZOJZM9008Y,B00004BZIY,4
A3TUZOJZM9008Y,080213209X,5
A3TUZOJZM9008Y,6305910103,4
A3TUZOJZM9008Y,B00003CXC3,4
A3TUZOJZM9008Y,B00003Q43A,4
A3TUZOJZM9008Y,B00000FZ1V,5
A3TUZOJZM9008Y,080017948X,4
A3TUZOJZM9008Y,6305609756,5
A3TUZOJZM9008Y,767817753,4
A3TUZOJZM9008Y,B00003CXDU,5
A3TUZOJZM9008Y,B0006HBLU0,5
A3TUZOJZM9008Y,B0006HU2IM,5
A3TUZOJZM9008Y,B00062AKIO,2
A3TUZOJZM9008Y,B0002ZAILY,5
A3TUZOJZM9008Y,B0001ZX0DI,2
A3TUZOJZM9008Y,B0006462MK,5
A3TUZOJZM9008Y,B0002RQ3KC,4
A3TUZOJZM9008Y,B0002XED3A,3
A3TUZOJZM9008Y,B00064AFBE,4
A3TUZOJZM9008Y,B0002OG6OI,5
A3TUZOJZM9008Y,B00008EYA5,4
A3TUZOJZM9008Y,B00016MSV2,4
A3TUZOJZM9008Y,B00005JMJ4,5
A3TUZOJZM9008Y,B00005JMEW,5
A3TUZOJZM9008Y,B0001ACK2K,5
A3TUZOJZM9008Y,B0000AHOOK,5
A3TUZOJZM9008Y,B0000ZMH8S,5
A3TUZOJZM9008Y,B000087LEN,5
A3TUZOJZM9008Y,B0000EI9C2,4
A3TUZOJZM9008Y,B0000EI99L,4
A3TUZOJZM9008Y,B0000DIFAI,4
A3TUZOJZM9008Y,B00009PJT0,3
A3TUZOJZM9008Y,B000002ABO,5
A3TUZOJZM9008Y,B0000797E5,4
A3TUZOJZM9008Y,B0000AUHOH,3
A3TUZOJZM9008Y,B0000E6NK9,5
A3TUZOJZM9008Y,B00008YGRU,5
A3TUZOJZM9008Y,B00005JLF2,5
A3TUZOJZM9008Y,B0000DC3VN,5
A3TUZOJZM9008Y,B00006RCNW,5
A3TUZOJZM9008Y,B0000ALF8I,5
A3TUZOJZM9008Y,B0000AKCKI,5
A3TUZOJZM9008Y,B00005U8EM,5
A3TUZOJZM9008Y,B000060K4P,4
A3TUZOJZM9008Y,B00005V9IK,4
A3TUZOJZM9008Y,B000067J19,1
A3TUZOJZM9008Y,B00005JM3C,4
A3TUZOJZM9008Y,B0000AFX64,5
A3TUZOJZM9008Y,B00005NNM8,5
A3TUZOJZM9008Y,B000078UJV,5
A3TUZOJZM9008Y,B00008MIIR,4
A3TUZOJZM9008Y,B00007GCYJ,4
A3TUZOJZM9008Y,B00007GCYI,3
A3TUZOJZM9008Y,B0000648RM,4
A3TUZOJZM9008Y,B0000648T7,4
A3TUZOJZM9008Y,B00003CXTG,4
A3TUZOJZM9008Y,B00003CY0V,4
A3TUZOJZM9008Y,B00005JKHP,4
A3TUZOJZM9008Y,B0000683DH,5
A3TUZOJZM9008Y,B00005LOKQ,5
A3TUZOJZM9008Y,6305910103,5
A3TUZOJZM9008Y,B000083C49,4
A3TUZOJZM9008Y,B00008KA57,5
A3TUZOJZM9008Y,B00008KA58,5
A3TUZOJZM9008Y,B00008KA59,5
A3TUZOJZM9008Y,B00008KGT0,5
A3TUZOJZM9008Y,B00008KA5A,5
A3TUZOJZM9008Y,B00008972H,5
A3TUZOJZM9008Y,B00005JLF5,5
A3TUZOJZM9008Y,B000088NEW,5
A3TUZOJZM9008Y,B0000CEUM7,5
A3TUZOJZM9008Y,B0000A5R5D,5
A3TUZOJZM9008Y,B0000CEOYI,5
A3U7X9WM653YPS,B0007CQ6W2,4
A3U7X9WM653YPS,B00003TL7P,5
A3U7X9WM653YPS,B000BM8FXG,5
A3U7X9WM653YPS,B0009VRQ3Y,4
A3U7X9WM653YPS,B000302AD2,5
A3U7X9WM653YPS,B00005BXKM,5
A3U7X9WM653YPS,783225717,4
A3U7X9WM653YPS,B0001HAHY6,5
A3U7X9WM653YPS,B00000JKNP,5
A3U7X9WM653YPS,6301777476,5
A3U7X9WM653YPS,067100767X,4
A3U7X9WM653YPS,6302236088,5
A3U7X9WM653YPS,967544602,4
A3U7X9WM653YPS,684140020,5
A3U7X9WM653YPS,819308897,5
A3U7X9WM653YPS,671759345,4
A3U7X9WM653YPS,312925581,5
A3U7X9WM653YPS,6305810109,5
A3U7X9WM653YPS,B000069AUI,5
A3U7X9WM653YPS,671729411,3
A3U7X9WM653YPS,385508417,5
A3U7X9WM653YPS,B0007OD8SU,4
A3U7X9WM653YPS,B000000NFI,5
A3U7X9WM653YPS,399214240,5
A3U7X9WM653YPS,1891231537,3
A3U7X9WM653YPS,6303454089,4
A3U7X9WM653YPS,60950536,2
A3U7X9WM653YPS,B000001GBJ,4
A3U7X9WM653YPS,6304189451,4
A3U7X9WM653YPS,067087311X,2
A3U7X9WM653YPS,068484477X,3
A3U7X9WM653YPS,947183051,5
A3U7X9WM653YPS,446525367,3
A3U7X9WM653YPS,671524313,2
A3U7X9WM653YPS,B0002XO5TM,4
A3U7X9WM653YPS,B000067EH7,4
A3U9APZ2Z61XN0,B00006C29I,5
A3U9APZ2Z61XN0,B00005O61U,4
A3U9APZ2Z61XN0,B00005QI1G,5
A3U9APZ2Z61XN0,B00005JIVI,5
A3U9APZ2Z61XN0,B000067QZS,4
A3U9APZ2Z61XN0,B00005QJ02,2
A3UFQ6AD7I3APQ,B000056OUF,1
A3UFQ6AD7I3APQ,B0000AY9Y0,1
A3UFQ6AD7I3APQ,B0000CED9A,4
A3UFQ6AD7I3APQ,B0000CCOJM,5
A3UFQ6AD7I3APQ,B0001IU5HY,5
A3UFQ6AD7I3APQ,B000056HK2,5
A3UFQ6AD7I3APQ,B000059XQG,3
A3UFQ6AD7I3APQ,B0000DI9IE,1
A3UFQ6AD7I3APQ,B0000D9SPY,4
A3UFQ6AD7I3APQ,B00006AN24,4
A3UFQ6AD7I3APQ,B000058DNE,5
A3UFQ6AD7I3APQ,B0000CBGBS,5
A3UFQ6AD7I3APQ,B00005BXO7,5
A3UFQ6AD7I3APQ,B00009P7I5,5
A3UFQ6AD7I3APQ,B00009ZINE,4
A3UFQ6AD7I3APQ,B0000A9XYV,5
A3UFQ6AD7I3APQ,B0000CED8W,4
A3UFQ6AD7I3APQ,B0000DEW8N,4
A3UH2J8ZB4T4O7,B0006FHB92,3
A3UH2J8ZB4T4O7,B000069670,5
A3UH2J8ZB4T4O7,B0007U9E0K,5
A3UH2J8ZB4T4O7,B0002U1SFE,5
A3UH2J8ZB4T4O7,B00003TL7P,5
A3UH2J8ZB4T4O7,B0001NE1FG,5
A3UH2J8ZB4T4O7,B000067EH7,5
A3UH2J8ZB4T4O7,B000062XQ8,5
A3UH2J8ZB4T4O7,B0007UPY36,3
A3UH2J8ZB4T4O7,B0000W3ZXM,5
A3UH2J8ZB4T4O7,B00006G963,5
A3UH2J8ZB4T4O7,B0009JOSNW,5
A3UH2J8ZB4T4O7,B0001IU5HY,5
A3UH2J8ZB4T4O7,B00009KWYH,5
A3UIATN5XW74NQ,B000BF2VOW,5
A3UIATN5XW74NQ,B000AKPE92,5
A3UIATN5XW74NQ,B0006HBRXQ,5
A3UIATN5XW74NQ,B0006HBRY0,5
A3UIATN5XW74NQ,B0006HBRYA,5
A3UIATN5XW74NQ,B000AR84D8,5
A3UIATN5XW74NQ,B0006N2R1G,5
A3UIATN5XW74NQ,B0009352BA,5
A3UISFQMOSZJMO,B00005BW7M,5
A3UISFQMOSZJMO,B0002PR43O,4
A3UISFQMOSZJMO,1580084702,3
A3UISFQMOSZJMO,60793554,5
A3UISFQMOSZJMO,B0009PAOAC,4
A3UISFQMOSZJMO,1412050189,2
A3UISFQMOSZJMO,141161836X,2
A3UISFQMOSZJMO,B00068O1OC,3
A3UISFQMOSZJMO,B000AYJFQ6,5
A3UISFQMOSZJMO,609809814,3
A3UISFQMOSZJMO,B0009QYT3E,5
A3UISFQMOSZJMO,B00008BR9U,5
A3UISFQMOSZJMO,B00007E9C9,5
A3UISFQMOSZJMO,B00009IMBP,5
A3UISFQMOSZJMO,B00018XCI8,5
A3UISFQMOSZJMO,B00005JIVI,4
A3UISFQMOSZJMO,B00005BSM3,4
A3UISFQMOSZJMO,B0000E3D8E,2
A3UISFQMOSZJMO,1558538488,5
A3UISFQMOSZJMO,877958238,5
A3UISFQMOSZJMO,B0000C9W8X,4
A3UISFQMOSZJMO,B0000C9W8Z,4
A3UISFQMOSZJMO,B0000CED9A,5
A3UISFQMOSZJMO,B00011FTP4,5
A3UISFQMOSZJMO,B00008ZCGH,5
A3UISFQMOSZJMO,B00009ENC6,5
A3UISFQMOSZJMO,B00009YEHN,5
A3UISFQMOSZJMO,1931890137,5
A3UISFQMOSZJMO,1931890226,3
A3UISFQMOSZJMO,193189020X,5
A3UISFQMOSZJMO,B0000AGWFX,5
A3UISFQMOSZJMO,B0000DD7LB,1
A3UISFQMOSZJMO,B0000C6E4D,2
A3UISFQMOSZJMO,B0000658KZ,3
A3UISFQMOSZJMO,B0000DI88C,5
A3UISFQMOSZJMO,B00008973T,1
A3UISFQMOSZJMO,B00008J2I7,5
A3UISFQMOSZJMO,1574862782,3
A3UISFQMOSZJMO,449004023,5
A3UISFQMOSZJMO,B000059L4A,5
A3UISFQMOSZJMO,B00007KK7V,3
A3UISFQMOSZJMO,7145489,1
A3UISFQMOSZJMO,28626958,4
A3UISFQMOSZJMO,764565168,5
A3UISFQMOSZJMO,B0000632R1,5
A3UISFQMOSZJMO,B00005TZYC,1
A3UISFQMOSZJMO,B000003LHL,5
A3UISFQMOSZJMO,1574861670,5
A3UISFQMOSZJMO,B00005NRQG,4
A3UISFQMOSZJMO,B00005LQ1J,2
A3UISFQMOSZJMO,B00005JL3A,4
A3UISFQMOSZJMO,B00005M1XE,1
A3UISFQMOSZJMO,B00005BIG6,2
A3UISFQMOSZJMO,6304227531,2
A3UISFQMOSZJMO,1558800174,5
A3UISFQMOSZJMO,B0002VYQTI,5
A3UISFQMOSZJMO,B00080VMB8,3
A3UISFQMOSZJMO,B0002FQVJC,5
A3UISFQMOSZJMO,B00067U1OM,5
A3UISFQMOSZJMO,B000089GCM,5
A3UISFQMOSZJMO,B0002YOGS6,5
A3UISFQMOSZJMO,B00029UDQ0,1
A3UISFQMOSZJMO,761137998,5
A3UISFQMOSZJMO,B0002YDPQA,5
A3UISFQMOSZJMO,B0009QWVPW,5
A3UISFQMOSZJMO,B0009S9LAS,5
A3UISFQMOSZJMO,B00098PKVM,5
A3UISFQMOSZJMO,60938455,5
A3UISFQMOSZJMO,B00009YEHJ,5
A3UISFQMOSZJMO,B00005BPPA,5
A3UISFQMOSZJMO,B0000C85OM,5
A3UISFQMOSZJMO,B0000AT1XH,5
A3UISFQMOSZJMO,B0002YDPRO,5
A3UISFQMOSZJMO,B00064NZS4,5
A3UISFQMOSZJMO,B0002YDPY2,5
A3UISFQMOSZJMO,B00005V6C8,5
A3UISFQMOSZJMO,B00021Z1VK,5
A3UISFQMOSZJMO,B0001NE4J4,4
A3UISFQMOSZJMO,B0002XO5TM,5
A3UISFQMOSZJMO,B000190776,2
A3UISFQMOSZJMO,B0001Y7404,3
A3UISFQMOSZJMO,B00004U8H4,3
A3UISFQMOSZJMO,679735771,5
A3UISFQMOSZJMO,B00068O764,5
A3UISFQMOSZJMO,B00068O7K0,5
A3UISFQMOSZJMO,B0000TG95G,2
A3UISFQMOSZJMO,B00023P3ZM,5
A3UISFQMOSZJMO,B00004WKI1,5
A3UISFQMOSZJMO,B00000JGRT,5
A3UISFQMOSZJMO,B00007LV7Y,5
A3UISFQMOSZJMO,B0002OXVBO,5
A3UISFQMOSZJMO,067144901X,5
A3UISFQMOSZJMO,671449028,5
A3UISFQMOSZJMO,B0000AI1KK,2
A3UISFQMOSZJMO,965118517,1
A3UISFQMOSZJMO,B0002E7DHW,4
A3UISFQMOSZJMO,B00005YUPQ,5
A3UISFQMOSZJMO,B00005YUPO,5
A3UISFQMOSZJMO,B00005YUPN,5
A3UISFQMOSZJMO,B000099337,5
A3UISFQMOSZJMO,B00000I02K,5
A3UISFQMOSZJMO,B0001FGBAC,1
A3UISFQMOSZJMO,B000002JUW,5
A3UISFQMOSZJMO,B00004Y6J1,5
A3UISFQMOSZJMO,B00004U9ZJ,4
A3UISFQMOSZJMO,B00022F0WO,5
A3UISFQMOSZJMO,B000284ZNI,5
A3UISFQMOSZJMO,B000066666,2
A3UISFQMOSZJMO,446670251,5
A3UISFQMOSZJMO,B00004KD51,5
A3UISFQMOSZJMO,B00013RC9I,5
A3UISFQMOSZJMO,B00008DDVH,1
A3UISFQMOSZJMO,B00004Y6AE,3
A3UISFQMOSZJMO,B00000DG1R,5
A3UISFQMOSZJMO,446608955,3
A3UISFQMOSZJMO,440226430,5
A3UISFQMOSZJMO,312291639,2
A3UISFQMOSZJMO,399528458,5
A3UISFQMOSZJMO,971453209,1
A3UISFQMOSZJMO,1555612326,1
A3UISFQMOSZJMO,385509472,2
A3UISFQMOSZJMO,B00005JKW0,1
A3UISFQMOSZJMO,780620321,5
A3UISFQMOSZJMO,B000067R6I,5
A3UISFQMOSZJMO,B0001FR5V6,5
A3UISFQMOSZJMO,B00005BHK9,2
A3UISFQMOSZJMO,B00009KWV7,5
A3UISFQMOSZJMO,B0000A9XYV,5
A3UISFQMOSZJMO,B000067BIZ,4
A3UISFQMOSZJMO,B00013UQ0K,2
A3UISFQMOSZJMO,B0000789SZ,5
A3UISFQMOSZJMO,076360013X,5
A3UISFQMOSZJMO,B00000I7JR,5
A3UQ6O0N3OOW8B,B0000TYHNC,5
A3UQ6O0N3OOW8B,B000056J8C,2
A3UQ6O0N3OOW8B,B00005BXKM,2
A3UQ6O0N3OOW8B,B00006IJRU,5
A3UQ6O0N3OOW8B,B000056JND,1
A3UQ6O0N3OOW8B,B000056OWC,4
A3UQ6O0N3OOW8B,B00003TL7P,5
A3UQ6O0N3OOW8B,B00005YVRN,3
A3URRTIZEE8R7W,B0006AAOP0,5
A3URRTIZEE8R7W,B0002VRPBY,5
A3URRTIZEE8R7W,B0002VRPBO,5
A3USYYEV9CK7RF,B0000D9SR8,5
A3USYYEV9CK7RF,B0000CCOJM,5
A3USYYEV9CK7RF,B0002ZOI92,5
A3UYX588IJKPB8,B0000CED8W,5
A3UYX588IJKPB8,B0000DEW8N,5
A3UYX588IJKPB8,B00006JZCQ,4
A3UYX588IJKPB8,B000056J8C,5
A3UYX588IJKPB8,B00007B76C,3
A3UYX588IJKPB8,B000062XQ6,4
A3UYX588IJKPB8,B000096R0P,3
A3UYX588IJKPB8,B0000789TI,5
A3UYX588IJKPB8,B0000CED9A,1
A3UYX588IJKPB8,B00005YVRN,1
A3UYX588IJKPB8,B0000789SZ,5
A3UYX588IJKPB8,B000056OUO,5
A3UYX588IJKPB8,B00009VE5J,4
A3UYX588IJKPB8,B0000A9XYV,5
A3UYX588IJKPB8,B000070IW1,5
A3UYX588IJKPB8,B000056HMB,4
A3UYX588IJKPB8,B0000936M4,5
A3UYX588IJKPB8,B00005QXQC,5
A3UYX588IJKPB8,B0000BUSS6,4
A3UYX588IJKPB8,B000056OUH,3
A3UYX588IJKPB8,B00029R660,5
A3UYX588IJKPB8,399237704,5
A3UYX588IJKPB8,B000058A39,4
A3UZEEB464VFRJ,B00005YVRN,5
A3UZEEB464VFRJ,B000065VCG,5
A3UZEEB464VFRJ,B000070IW1,5
A3UZEEB464VFRJ,B000065VBH,5
A3UZEEB464VFRJ,B0000A9XYU,4
A3UZEEB464VFRJ,B00006C29I,5
A3VGKVXQD3LWHO,B000056HMY,2
